stem,variant,system,dataset,sample_i,cta_active_pct
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,172,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,173,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,174,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,175,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,176,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,177,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,178,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,179,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,180,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,181,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,182,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,183,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,184,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,185,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,186,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,187,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,188,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,189,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,190,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,191,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,192,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,193,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,194,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,195,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,196,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,197,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,198,100.000000
cta_quiver_sift1b_q8_ef45_pw1,cta,Quiver,sift1b,199,100.000000
