stem,variant,system,dataset,sample_id,hop,wait_us,compute_us
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6114,9,3701.925278,138.239995
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6115,10,3659.009933,132.095993
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6116,11,3759.860992,113.664001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6117,12,3681.182861,149.504006
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6118,13,3808.975220,111.616001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6119,14,3715.038300,168.960005
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6120,15,3593.206406,131.072000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6121,16,3806.114197,111.616001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6122,17,3714.084625,114.688002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6123,18,3736.972809,111.616001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6124,19,3787.040710,147.456005
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6125,20,3749.847412,113.664001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6126,21,3854.036331,111.616001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6127,22,3809.928894,110.592000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6128,23,3686.904907,110.592000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6129,24,3810.882568,115.712002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6130,25,3769.159317,113.664001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6131,26,3748.178482,148.479998
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6132,27,3800.153732,114.688002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6133,28,3796.815872,110.592000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6134,29,3861.904144,142.335996
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6135,30,3905.057907,166.912004
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6136,31,3756.046295,132.095993
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6137,32,3666.162491,135.168001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6138,33,3728.151321,135.168001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6139,34,3818.035126,112.640001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6140,35,3819.942474,116.736002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6141,36,3782.033920,150.527999
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6142,37,3881.931305,143.360004
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6143,38,3684.043884,145.408005
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6144,39,3836.154938,147.456005
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6145,40,3654.003143,135.168001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6146,41,3855.943680,114.688002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6147,42,3697.156906,114.688002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6148,43,3828.048706,113.664001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6149,44,3814.935684,175.104007
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6150,45,3228.187561,114.688002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6151,46,2588.987350,81.919998
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6152,47,1753.091812,125.952005
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6153,48,1274.108887,103.423998
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6154,49,1078.844070,64.511999
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6155,50,1283.884048,82.943998
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6156,51,1091.957092,58.368001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6157,52,992.774963,57.344001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6158,53,1098.871231,76.800004
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6159,54,1085.996628,95.232002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6160,55,1041.173935,68.608001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6161,56,1008.033752,59.392001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6162,57,1026.153564,56.320000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6163,58,1056.909561,49.152002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6164,59,936.031342,93.184002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6165,60,976.085663,71.680002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6166,61,945.091248,82.943998
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6167,62,937.938690,50.175998
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6168,63,923.156738,47.104001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6169,64,954.866409,43.008000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6170,65,918.149948,43.008000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6171,66,995.874405,118.784003
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6172,67,887.870789,41.983999
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6173,0,607.013702,2655.231953
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6174,1,4080.057144,134.143993
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6175,2,9917.974472,112.640001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6176,3,10011.911392,109.568000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6177,4,9969.949722,111.616001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6178,5,9750.843048,114.688002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6179,6,9675.025940,112.640001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6180,7,9463.787079,113.664001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6181,8,9618.043900,111.616001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6182,9,9620.904922,129.023999
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6183,10,9766.101837,128.000006
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6184,11,9613.990784,142.335996
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6185,12,9604.930878,113.664001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6186,13,9629.011154,124.927998
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6187,14,9587.049484,163.839996
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6188,15,9722.948074,111.616001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6189,16,9806.156158,113.664001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6190,17,9742.021561,119.808003
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6191,18,9878.873825,131.072000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6192,19,9815.931320,136.191994
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6193,20,9715.795517,145.408005
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6194,21,9796.857834,119.808003
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6195,22,9644.031525,139.264002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6196,23,9728.908539,110.592000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6197,24,9428.024292,109.568000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6198,25,9843.111038,113.664001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6199,26,9963.989258,128.000006
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6200,27,9827.136993,113.664001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6201,28,9639.978409,126.975998
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6202,29,9815.931320,131.072000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6203,30,9613.990784,131.072000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6204,31,9777.069092,108.543999
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6205,32,9518.861771,110.592000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6206,33,9857.892990,114.688002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6207,34,9660.005569,178.176001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6208,35,9816.884995,108.543999
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6209,36,10145.902634,112.640001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6210,37,9722.948074,112.640001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6211,38,9558.916092,111.616001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6212,39,9760.856628,121.855997
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6213,40,10025.978088,109.568000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6214,41,9821.891785,117.760003
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6215,42,9912.967682,112.640001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6216,43,9925.842285,151.552007
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6217,44,9780.883789,124.927998
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6218,45,9835.004807,112.640001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6219,46,8680.105209,141.312003
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6220,47,4113.912582,88.064000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6221,48,2043.008804,62.463999
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6222,49,1340.866089,64.511999
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6223,50,797.033310,71.680002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6224,51,756.978989,94.208002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6225,52,681.877136,79.871997
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6226,53,257.015228,101.375997
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6227,54,275.135040,78.847997
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6228,55,260.829926,83.967999
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6229,56,249.862671,67.584001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6230,57,271.081924,82.943998
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6231,58,278.949738,63.487999
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6232,59,273.942947,84.991999
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6233,60,277.042389,86.015999
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6234,61,235.080719,126.975998
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6235,62,250.101089,76.800004
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6236,63,241.994858,71.680002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6237,64,242.948532,113.664001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6238,65,493.049622,53.247999
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6239,66,289.201736,101.375997
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6240,67,262.022018,118.784003
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6241,0,2057.790756,237.568006
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6242,1,6358.861923,142.335996
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6243,2,5933.046341,114.688002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6244,3,6690.979004,115.712002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6245,4,6852.149963,180.224001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6246,5,7650.136948,112.640001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6247,6,7800.817490,124.927998
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6248,7,9127.140045,115.712002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6249,8,9655.952454,113.664001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6250,9,9939.908981,126.975998
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6251,10,9608.030319,112.640001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6252,11,9700.059891,113.664001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6253,12,9741.067886,111.616001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6254,13,9618.997574,111.616001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6255,14,9616.136551,110.592000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6256,15,9688.854218,112.640001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6257,16,9933.948517,130.048007
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6258,17,9886.980057,111.616001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6259,18,9778.976440,112.640001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6260,19,9716.987610,112.640001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6261,20,9828.090668,114.688002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6262,21,9906.053543,135.168001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6263,22,9695.053101,112.640001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6264,23,9587.049484,115.712002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6265,24,9881.973267,133.120000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6266,25,9678.840637,144.383997
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6267,26,9838.104248,112.640001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6268,27,9693.861008,113.664001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6269,28,9833.097458,112.640001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6270,29,9680.986404,128.000006
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6271,30,9754.180908,115.712002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6272,31,9645.223618,134.143993
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6273,32,9744.882584,131.072000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6274,33,9726.047516,115.712002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6275,34,9881.019592,106.495999
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6276,35,9850.025177,110.592000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6277,36,9740.114212,130.048007
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6278,37,9793.043137,110.592000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6279,38,9826.183319,110.592000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6280,39,9862.899780,112.640001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6281,40,9972.095490,137.216002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6282,41,9691.953659,122.879997
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6283,42,9668.111801,129.023999
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6284,43,9772.062302,111.616001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6285,44,9855.985641,111.616001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6286,45,9515.047073,117.760003
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6287,46,8111.000061,76.800004
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6288,47,6782.054901,61.439998
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6289,48,5259.037018,88.064000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6290,49,4359.006882,57.344001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6291,50,3512.859344,122.879997
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6292,51,2377.033234,160.768002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6293,52,2260.923386,125.952005
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6294,53,885.009766,117.760003
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6295,54,774.860382,129.023999
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6296,55,310.897827,65.536000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6297,56,581.979752,88.064000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6298,57,298.023224,84.991999
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6299,58,269.174576,72.704002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6300,59,283.956528,88.064000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6301,60,268.936157,72.704002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6302,61,262.022018,78.847997
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6303,62,320.196152,65.536000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6304,63,790.834427,44.032000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6305,64,343.084335,422.912002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6306,65,67.949295,53.247999
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6307,66,1176.834106,54.272000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6308,67,1161.813736,143.360004
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6309,68,2079.010010,45.056000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6310,69,2537.965775,48.128001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6311,70,2671.957016,193.535998
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6312,71,2186.059952,41.983999
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6313,72,4112.005234,61.439998
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6314,73,5115.032196,43.008000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6315,74,5365.848541,45.056000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6316,75,5494.117737,43.008000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6317,0,6964.921951,131.072000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6318,1,15185.117722,136.191994
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6319,2,8722.066879,157.695994
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6320,3,8541.107178,111.616001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6321,4,8555.173874,109.568000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6322,5,9341.001511,111.616001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6323,6,9172.916412,112.640001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6324,7,9794.950485,113.664001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6325,8,9709.119797,160.768002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6326,9,9758.949280,122.879997
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6327,10,9577.035904,134.143993
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6328,11,9701.013565,112.640001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6329,12,9731.054306,110.592000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6330,13,9934.186935,113.664001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6331,14,9738.922119,114.688002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6332,15,9849.071503,110.592000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6333,16,9656.190872,111.616001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6334,17,9642.839432,172.031999
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6335,18,9734.869003,114.688002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6336,19,9599.924088,129.023999
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6337,20,9812.116623,132.095993
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6338,21,9818.077087,109.568000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6339,22,9839.057922,109.568000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6340,23,9814.023972,113.664001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6341,24,9778.976440,133.120000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6342,25,9716.033936,112.640001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6343,26,9743.928909,112.640001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6344,27,9796.142578,111.616001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6345,28,9714.841843,141.312003
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6346,29,9706.020355,111.616001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6347,30,9665.966034,111.616001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6348,31,9639.978409,113.664001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6349,32,9888.887405,116.736002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6350,33,9663.105011,136.191994
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6351,34,9710.073471,165.887997
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6352,35,9740.114212,112.640001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6353,36,9766.101837,110.592000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6354,37,9779.930115,113.664001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6355,38,8870.124817,140.287995
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6356,39,8205.890656,132.095993
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6357,40,7462.024689,112.640001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6358,41,6997.108459,115.712002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6359,42,6188.154221,121.855997
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6360,43,4943.132401,115.712002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6361,44,4429.101944,186.368003
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6362,45,3843.069077,137.216002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6363,46,2871.036530,94.208002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6364,47,2306.938171,175.104007
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6365,48,1619.100571,161.791995
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6366,49,1019.954681,74.752003
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6367,50,875.949860,102.399997
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6368,51,967.979431,178.176001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6369,52,162.839890,82.943998
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6370,53,768.899918,156.672001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6371,54,519.990921,114.688002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6372,55,288.963318,105.471998
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6373,56,338.077545,124.927998
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6374,57,197.887421,154.624000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6375,58,299.930573,87.040000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6376,59,705.003738,73.728003
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6377,60,427.007675,398.335993
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6378,61,1622.915268,115.712002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6379,62,2163.171768,73.728003
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6380,63,2320.051193,46.080001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6381,64,2632.856369,112.640001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6382,65,3396.987915,46.080001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6383,66,3494.024277,44.032000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6384,67,4468.202591,405.503988
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6385,68,4553.079605,44.032000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6386,69,5438.089371,117.760003
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6387,70,4826.068878,117.760003
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6388,71,5349.159241,91.136001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6389,72,5455.017090,94.208002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6390,73,5651.950836,43.008000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6391,74,6751.060486,100.351997
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6392,75,6370.067596,98.304003
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6393,0,7288.932800,144.383997
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6394,1,15965.938568,116.736002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6395,2,8724.212646,114.688002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6396,3,9330.987930,113.664001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6397,4,9274.959564,110.592000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6398,5,9166.955948,114.688002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6399,6,9235.858917,158.720002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6400,7,9166.955948,171.008006
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6401,8,9109.973907,150.527999
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6402,9,9247.064590,136.191994
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6403,10,9827.852249,112.640001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6404,11,9698.867798,108.543999
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6405,12,9737.968445,113.664001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6406,13,9601.116180,140.287995
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6407,14,9840.011597,108.543999
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6408,15,9772.062302,110.592000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6409,16,9754.896164,113.664001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6410,17,9799.957275,111.616001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6411,18,9719.133377,109.568000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6412,19,9731.054306,104.447998
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6413,20,9826.898575,124.927998
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6414,21,9593.009949,110.592000
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6415,22,9790.897369,111.616001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6416,23,9752.035141,137.216002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6417,24,9707.927704,106.495999
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6418,25,9598.970413,167.935997
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6419,26,9657.859802,139.264002
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6420,27,9747.982025,113.664001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6421,28,9909.868240,111.616001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6422,29,9845.972061,111.616001
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6423,30,9799.003601,144.383997
gustann_sift1b_ef45_mb1120,,GustANN,sift1b,6424,31,9705.066681,112.640001
